Date,Open,High,Low,Close,Adj Close,Volume
1979-08-14,4.761237,4.798925,4.736112,4.798925,2.628271,616909
1979-08-15,4.798925,4.911988,4.773799,4.899426,2.683313,965164
1979-08-16,4.899426,4.974802,4.886863,4.899426,2.683313,1568143
1979-08-17,4.899426,4.974802,4.886863,4.974802,2.724595,902478
1979-08-20,4.974802,5.075303,4.937114,5.075303,2.779639,528353
1979-08-21,5.075303,5.112990,4.987364,5.012489,2.745235,368155
1979-08-22,4.974802,4.974802,4.924551,4.962239,2.717715,238803
1979-08-23,4.962239,4.962239,4.874301,4.899426,2.683313,337310
1979-08-24,4.899426,4.937114,4.886863,4.911988,2.690193,380096
1979-08-27,4.949676,5.012489,4.949676,4.974802,2.724595,219898
1979-08-28,4.974802,4.974802,4.911988,4.924551,2.697075,110447
1979-08-29,4.924551,4.937114,4.899426,4.899426,2.683313,317410
1979-08-30,4.899426,4.911988,4.824050,4.824050,2.642031,427856
1979-08-31,4.849175,4.899426,4.849175,4.886863,2.676433,337310
1979-09-04,4.886863,4.886863,4.824050,4.849175,2.655793,282584
1979-09-05,4.849175,4.849175,4.761237,4.824050,2.642031,739296
1979-09-06,4.824050,4.849175,4.798925,4.849175,2.655793,469647
1979-09-07,4.849175,4.911988,4.798925,4.874301,2.669553,512432
1979-09-10,4.874301,4.924551,4.836613,4.924551,2.697075,700490
1979-09-11,4.899426,4.899426,4.836613,4.836613,2.648913,1030835
1979-09-12,4.836613,4.924551,4.824050,4.874301,2.669553,922378
1979-09-13,4.874301,5.025052,4.861738,4.999927,2.738356,1342275
1979-09-14,4.999927,5.050177,4.974802,5.025052,2.752117,540293
1979-09-17,5.025052,5.112990,4.987364,4.999927,2.738356,826857
1979-09-18,4.999927,5.025052,4.937114,4.987364,2.731476,227858
1979-09-19,4.962239,4.962239,4.911988,4.911988,2.690193,388056
1979-09-20,4.911988,5.100428,4.824050,5.100428,2.793399,415916
1979-09-21,5.100428,5.188366,5.087865,5.150678,2.820918,955214
1979-09-24,5.150678,5.163241,5.125553,5.125553,2.807158,385071
1979-09-25,5.125553,5.251179,5.087865,5.200929,2.865294,1064666
1979-09-26,5.200929,5.213492,5.163241,5.175804,2.851451,569148
1979-09-27,5.175804,5.276305,5.150678,5.263742,2.899901,869643
1979-09-28,5.263742,5.263742,5.226054,5.238617,2.886059,213928
1979-10-01,5.226054,5.226054,5.087865,5.175804,2.851451,573128
1979-10-02,5.175804,5.376806,5.150678,5.376806,2.962189,2120376
1979-10-03,5.389368,5.477307,5.389368,5.452182,3.003717,1586053
1979-10-04,5.452182,5.552683,5.414494,5.540120,3.052162,1131332
1979-10-05,5.540120,5.577808,5.464744,5.477307,3.017557,558203
1979-10-08,5.477307,5.489869,5.301430,5.301430,2.920663,457707
1979-10-09,5.263742,5.263742,4.974802,4.974802,2.740717,1480582
1979-10-10,4.974802,5.012489,4.773799,5.012489,2.761479,943274
1979-10-11,5.012489,5.112990,4.924551,4.949676,2.726875,680590
1979-10-12,4.949676,4.987364,4.824050,4.824050,2.657665,741286
1979-10-15,4.824050,4.886863,4.824050,4.824050,2.657665,1061681
1979-10-16,4.824050,4.849175,4.723549,4.723549,2.602296,357210
1979-10-17,4.723549,4.798925,4.648173,4.710986,2.595374,1452721
1979-10-18,4.710986,4.761237,4.685861,4.736112,2.609218,437806
1979-10-19,4.673298,4.673298,4.459734,4.459734,2.456956,921383
1979-10-22,4.447171,4.447171,4.283857,4.447171,2.450036,1491527
1979-10-23,4.447171,4.509984,4.409483,4.497422,2.477718,523378
1979-10-24,4.522547,4.623048,4.522547,4.572797,2.519244,386066
1979-10-25,4.572797,4.648173,4.547672,4.635611,2.553850,318405
1979-10-26,4.648173,4.710986,4.648173,4.710986,2.595374,101491
1979-10-29,4.723549,4.824050,4.723549,4.811487,2.650745,228853
1979-10-30,4.836613,4.937114,4.836613,4.924551,2.713034,487557
1979-10-31,4.924551,4.949676,4.824050,4.824050,2.657665,487557
1979-11-01,4.824050,4.861738,4.798925,4.836613,2.664585,79601
1979-11-02,4.836613,4.874301,4.836613,4.874301,2.685349,295519
1979-11-05,4.836613,4.836613,4.773799,4.773799,2.629980,316415
1979-11-06,4.773799,4.773799,4.685861,4.698424,2.588455,264674
1979-11-07,4.698424,4.698424,4.597923,4.610485,2.540008,263679
1979-11-08,4.635611,4.710986,4.635611,4.648173,2.560771,76616
1979-11-09,4.673298,4.786362,4.673298,4.786362,2.636903,270644
1979-11-12,4.836613,5.025052,4.836613,4.987364,2.747639,359200
1979-11-13,4.987364,5.012489,4.924551,4.937114,2.719953,260694
1979-11-14,4.937114,4.949676,4.861738,4.924551,2.713034,610939
1979-11-15,4.924551,4.999927,4.924551,4.924551,2.713034,673625
1979-11-16,4.924551,4.962239,4.824050,4.924551,2.713034,285569
1979-11-19,4.924551,4.937114,4.886863,4.899426,2.699191,128357
1979-11-20,4.899426,4.911988,4.824050,4.824050,2.657665,396016
1979-11-21,4.824050,4.824050,4.723549,4.824050,2.657665,302484
1979-11-23,4.849175,4.937114,4.849175,4.924551,2.713034,173133
1979-11-26,4.949676,4.999927,4.949676,4.962239,2.733795,821882
1979-11-27,4.962239,5.012489,4.949676,4.949676,2.726875,224873
1979-11-28,4.949676,4.974802,4.886863,4.924551,2.713034,1080586
1979-11-29,4.924551,4.949676,4.874301,4.937114,2.719953,987054
1979-11-30,4.937114,5.037615,4.911988,4.987364,2.747639,643774
1979-12-03,4.987364,4.987364,4.949676,4.949676,2.726875,350245
1979-12-04,4.962239,5.125553,4.962239,5.125553,2.823769,1166157
1979-12-05,5.125553,5.238617,5.125553,5.200929,2.865294,1007950
1979-12-06,5.200929,5.200929,5.125553,5.175804,2.851451,699495
1979-12-07,5.175804,5.213492,5.125553,5.125553,2.823769,796012
1979-12-10,5.125553,5.138116,5.050177,5.075303,2.796085,1253718
1979-12-11,5.075303,5.100428,5.037615,5.050177,2.782242,769146
1979-12-12,5.050177,5.087865,5.012489,5.037615,2.775321,279599
1979-12-13,5.037615,5.037615,4.949676,5.012489,2.761479,473627
1979-12-14,5.012489,5.226054,5.012489,5.175804,2.851451,589049
1979-12-17,5.175804,5.313993,5.175804,5.226054,2.879136,636809
1979-12-18,5.226054,5.226054,5.100428,5.100428,2.809927,537308
1979-12-19,5.100428,5.200929,5.100428,5.188366,2.858374,435816
1979-12-20,5.213492,5.251179,5.213492,5.238617,2.886059,439796
1979-12-21,5.238617,5.276305,5.213492,5.213492,2.872216,302484
1979-12-24,5.213492,5.226054,5.188366,5.200929,2.865294,273629
1979-12-26,5.200929,5.200929,5.125553,5.200929,2.884805,295519
1979-12-27,5.200929,5.213492,5.175804,5.175804,2.870867,106467
1979-12-28,5.175804,5.200929,5.125553,5.175804,2.870867,146267
1979-12-31,5.175804,5.188366,5.138116,5.138116,2.849967,114427
1980-01-02,5.138116,5.150678,4.824050,4.824050,2.675761,1043770
1980-01-03,4.811487,4.811487,4.673298,4.723549,2.620016,1015910
1980-01-04,4.723549,4.924551,4.723549,4.874301,2.703635,501487
1980-01-07,4.874301,5.075303,4.874301,4.999927,2.773315,305469
1980-01-08,5.100428,5.477307,5.100428,5.452182,3.024170,709445
1980-01-09,5.452182,5.477307,5.376806,5.401931,2.996296,1220883
1980-01-10,5.401931,5.489869,5.364243,5.477307,3.038104,541288
1980-01-11,5.477307,5.502432,5.351680,5.376806,2.982360,556213
1980-01-14,5.376806,5.414494,5.326555,5.414494,3.003263,554223
1980-01-15,5.414494,5.514995,5.364243,5.514995,3.059009,1300484
1980-01-16,5.628058,5.690871,5.628058,5.653184,3.135658,1689535
1980-01-17,5.653184,5.678309,5.565245,5.602933,3.107787,662680
1980-01-18,5.602933,5.628058,5.577808,5.590370,3.100816,497507
1980-01-21,5.590370,5.715997,5.577808,5.715997,3.170499,414921
1980-01-22,5.715997,5.803935,5.640621,5.640621,3.128689,973124
1980-01-23,5.640621,5.690871,5.602933,5.665746,3.142625,788052
1980-01-24,5.665746,5.665746,5.540120,5.552683,3.079914,2635794
1980-01-25,5.552683,5.628058,5.489869,5.628058,3.121723,796012
1980-01-28,5.653184,5.954687,5.653184,5.954687,3.302894,2721365
1980-01-29,5.954687,6.130564,5.904436,6.004937,3.330766,2321369
1980-01-30,6.004937,6.004937,5.879311,5.879311,3.261085,1912418
1980-01-31,5.904436,6.030063,5.904436,5.904436,3.275020,1474612
1980-02-01,5.904436,5.954687,5.829060,5.929561,3.288958,1370135
1980-02-04,5.929561,5.979812,5.929561,5.954687,3.302894,603974
1980-02-05,5.954687,5.979812,5.904436,5.967249,3.309860,535318
1980-02-06,5.992375,6.205939,5.992375,6.205939,3.442253,1119391
1980-02-07,6.218502,6.394379,6.218502,6.218502,3.449225,1533317
1980-02-08,6.218502,6.268752,6.143126,6.193377,3.435288,464672
1980-02-11,6.193377,6.231065,6.042625,6.055188,3.358639,307459
1980-02-12,6.055188,6.067750,5.879311,5.942124,3.295925,938299
1980-02-13,6.105438,6.243627,6.105438,6.180814,3.428320,1492522
1980-02-14,6.180814,6.268752,5.929561,5.979812,3.316831,2148236
1980-02-15,5.979812,5.992375,5.904436,5.929561,3.288958,591039
1980-02-19,5.916999,5.916999,5.791373,5.829060,3.233211,997005
1980-02-20,5.829060,5.854186,5.778810,5.803935,3.219276,479597
1980-02-21,5.829060,5.954687,5.829060,5.854186,3.247148,1395010
1980-02-22,5.866748,5.967249,5.866748,5.929561,3.288958,259699
1980-02-25,5.891874,5.891874,5.829060,5.829060,3.233211,668650
1980-02-26,5.829060,5.841623,5.778810,5.791373,3.212309,525368
1980-02-27,5.791373,5.829060,5.628058,5.628058,3.121723,490542
1980-02-28,5.628058,5.678309,5.552683,5.615496,3.114752,388056
1980-02-29,5.615496,5.653184,5.540120,5.653184,3.135658,445767
1980-03-03,5.653184,5.678309,5.577808,5.577808,3.093850,527358
1980-03-04,5.577808,5.602933,5.489869,5.527557,3.065976,1105461
1980-03-05,5.527557,5.527557,5.389368,5.389368,2.989327,1188047
1980-03-06,5.389368,5.439619,5.364243,5.414494,3.003263,376116
1980-03-07,5.427056,5.502432,5.427056,5.477307,3.038104,869643
1980-03-10,5.489869,5.577808,5.489869,5.577808,3.093850,332335
1980-03-11,5.615496,5.841623,5.615496,5.841623,3.240178,238803
1980-03-12,5.841623,5.879311,5.653184,5.690871,3.156562,318405
1980-03-13,5.690871,5.778810,5.590370,5.628058,3.121723,341290
1980-03-14,5.628058,5.803935,5.527557,5.653184,3.135658,494522
1980-03-17,5.628058,5.628058,5.414494,5.427056,3.010232,1149242
1980-03-18,5.414494,5.414494,5.238617,5.351680,2.968423,1066656
1980-03-19,5.351680,5.389368,5.288867,5.326555,2.954487,414921
1980-03-20,5.313993,5.313993,5.226054,5.276305,2.926615,829842
1980-03-21,5.238617,5.238617,5.163241,5.163241,2.863901,689545
1980-03-24,5.125553,5.125553,4.937114,4.937114,2.757258,615914
1980-03-25,4.937114,5.050177,4.911988,4.999927,2.792338,793027
1980-03-26,5.025052,5.138116,5.025052,5.025052,2.806371,955214
1980-03-27,4.924551,4.924551,4.736112,4.899426,2.736211,599994
1980-03-28,4.924551,5.226054,4.924551,5.213492,2.911609,448752
1980-03-31,5.226054,5.351680,5.226054,5.238617,2.925642,847752
1980-04-01,5.200929,5.200929,5.075303,5.125553,2.862498,490542
1980-04-02,5.125553,5.138116,5.025052,5.112990,2.855480,285569
1980-04-03,5.112990,5.175804,5.100428,5.138116,2.869515,270644
1980-04-07,5.100428,5.100428,4.685861,4.685861,2.616941,846757
1980-04-08,4.685861,4.886863,4.685861,4.849175,2.708146,747256
1980-04-09,4.874301,4.962239,4.874301,4.899426,2.736211,1207948
1980-04-10,4.899426,4.949676,4.899426,4.949676,2.764274,381091
1980-04-11,4.949676,4.949676,4.861738,4.861738,2.715163,1058695
1980-04-14,4.836613,4.836613,4.748674,4.773799,2.666052,208953
1980-04-15,4.773799,4.824050,4.761237,4.761237,2.659035,278604
1980-04-16,4.761237,4.798925,4.572797,4.597923,2.567829,598004
1980-04-17,4.597923,4.597923,4.509984,4.522547,2.525733,744271
1980-04-18,4.522547,4.547672,4.271294,4.321545,2.413478,877603
1980-04-21,4.271294,4.271294,4.133105,4.158231,2.322271,576113
1980-04-22,4.271294,4.396921,4.271294,4.371795,2.441542,1173122
1980-04-23,4.422046,4.623048,4.422046,4.522547,2.525733,2746240
1980-04-24,4.522547,4.648173,4.484859,4.648173,2.595893,970139
1980-04-25,4.648173,4.660736,4.547672,4.660736,2.602909,304474
1980-04-28,4.660736,4.962239,4.660736,4.836613,2.701130,777106
1980-04-29,4.824050,4.824050,4.773799,4.786362,2.673068,490542
1980-04-30,4.786362,4.824050,4.773799,4.811487,2.687100,263679
1980-05-01,4.811487,4.811487,4.648173,4.648173,2.595893,678600
1980-05-02,4.648173,4.648173,4.610485,4.635611,2.588876,414921
1980-05-05,4.635611,4.648173,4.560235,4.648173,2.595893,741286
1980-05-06,4.648173,4.736112,4.610485,4.623048,2.581860,589049
1980-05-07,4.623048,4.698424,4.535110,4.660736,2.602909,610939
1980-05-08,4.660736,4.698424,4.522547,4.522547,2.525733,288554
1980-05-09,4.522547,4.547672,4.447171,4.472296,2.497669,690540
1980-05-12,4.472296,4.497422,4.422046,4.497422,2.511700,377111
1980-05-13,4.522547,4.673298,4.522547,4.648173,2.595893,1199988
1980-05-14,4.648173,4.660736,4.547672,4.572797,2.553796,209948
1980-05-15,4.585360,4.723549,4.585360,4.660736,2.602909,319400
1980-05-16,4.660736,4.660736,4.623048,4.635611,2.588876,600989
1980-05-19,4.635611,4.673298,4.623048,4.648173,2.595893,785066
1980-05-20,4.685861,4.736112,4.685861,4.710986,2.630971,481587
1980-05-21,4.710986,4.710986,4.673298,4.673298,2.609922,199998
1980-05-22,4.673298,4.736112,4.673298,4.736112,2.645003,504472
1980-05-23,4.736112,4.773799,4.698424,4.723549,2.637987,1792021
1980-05-27,4.723549,4.761237,4.685861,4.723549,2.637987,503477
1980-05-28,4.723549,4.836613,4.673298,4.824050,2.694115,2659674
1980-05-29,4.824050,4.849175,4.685861,4.685861,2.616941,1019890
1980-05-30,4.685861,4.761237,4.635611,4.761237,2.659035,547258
1980-06-02,4.761237,4.861738,4.748674,4.786362,2.673068,182088
1980-06-03,4.786362,4.874301,4.710986,4.710986,2.630971,445767
1980-06-04,4.710986,4.861738,4.685861,4.861738,2.715163,806957
1980-06-05,4.861738,4.886863,4.761237,4.761237,2.659035,694520
1980-06-06,4.761237,4.786362,4.710986,4.710986,2.630971,714420
1980-06-09,4.698424,4.698424,4.623048,4.660736,2.602909,444772
1980-06-10,4.660736,4.824050,4.597923,4.773799,2.666052,658700
1980-06-11,4.773799,4.924551,4.773799,4.874301,2.722180,594024
1980-06-12,4.874301,4.899426,4.824050,4.899426,2.736211,636809
1980-06-13,4.899426,4.937114,4.874301,4.937114,2.757258,296514
1980-06-16,4.937114,4.937114,4.886863,4.911988,2.743227,290544
1980-06-17,4.911988,4.911988,4.861738,4.874301,2.722180,437806
1980-06-18,4.874301,4.886863,4.824050,4.849175,2.708146,507457
1980-06-19,4.849175,4.874301,4.736112,4.736112,2.645003,268654
1980-06-20,4.736112,4.761237,4.660736,4.761237,2.678932,585069
1980-06-23,4.761237,4.786362,4.736112,4.761237,2.678932,78606
1980-06-24,4.761237,4.824050,4.748674,4.811487,2.707206,573128
1980-06-25,4.824050,4.924551,4.824050,4.924551,2.770822,296514
1980-06-26,4.924551,4.987364,4.924551,4.937114,2.777889,552233
1980-06-27,4.911988,4.911988,4.836613,4.911988,2.763752,819892
1980-06-30,4.911988,4.924551,4.836613,4.836613,2.721342,462682
1980-07-01,4.861738,4.974802,4.861738,4.937114,2.777889,392036
1980-07-02,4.949676,5.050177,4.949676,5.012489,2.820299,570143
1980-07-03,5.012489,5.150678,4.974802,5.150678,2.898053,2579078
1980-07-07,5.175804,5.251179,5.175804,5.200929,2.926327,759196
1980-07-08,5.200929,5.251179,5.163241,5.175804,2.912189,764171
1980-07-09,5.175804,5.301430,5.175804,5.200929,2.926327,445767
1980-07-10,5.200929,5.301430,5.188366,5.276305,2.968739,470642
1980-07-11,5.276305,5.351680,5.251179,5.326555,2.997012,720391
1980-07-14,5.326555,5.427056,5.301430,5.427056,3.053558,1219888
1980-07-15,5.427056,5.439619,5.301430,5.301430,2.982874,739296
1980-07-16,5.301430,5.364243,5.276305,5.301430,2.982874,635814
1980-07-17,5.301430,5.439619,5.301430,5.439619,3.060628,674620
1980-07-18,5.527557,5.653184,5.527557,5.640621,3.173722,1442771
1980-07-21,5.628058,5.628058,5.477307,5.552683,3.124243,1292524
1980-07-22,5.552683,5.577808,5.514995,5.540120,3.117176,1072626
1980-07-23,5.502432,5.502432,5.376806,5.401931,3.039421,1280584
1980-07-24,5.401931,5.427056,5.301430,5.326555,2.997012,741286
1980-07-25,5.326555,5.376806,5.301430,5.351680,3.011147,289549
1980-07-28,5.351680,5.414494,5.326555,5.364243,3.018215,1045760
1980-07-29,5.389368,5.427056,5.389368,5.427056,3.053558,1035810
1980-07-30,5.427056,5.527557,5.427056,5.464744,3.074764,3384045
1980-07-31,5.464744,5.577808,5.326555,5.452182,3.067697,1623864
1980-08-01,5.414494,5.414494,5.288867,5.313993,2.989944,1293519
1980-08-04,5.301430,5.301430,5.226054,5.251179,2.954600,1605954
1980-08-05,5.251179,5.301430,5.238617,5.251179,2.954600,1276604
1980-08-06,5.251179,5.351680,5.238617,5.351680,3.011147,1212923
1980-08-07,5.351680,5.401931,5.351680,5.376806,3.025286,2384055
1980-08-08,5.464744,5.590370,5.464744,5.527557,3.110106,3045740
1980-08-11,5.527557,5.715997,5.489869,5.703434,3.209064,1135312
1980-08-12,5.778810,6.004937,5.778810,5.854186,3.293886,1383070
1980-08-13,5.829060,5.829060,5.653184,5.665746,3.187858,2252713
1980-08-14,5.665746,5.929561,5.653184,5.904436,3.322159,1374115
1980-08-15,5.904436,6.004937,5.904436,5.979812,3.364570,989044
1980-08-18,5.979812,5.992375,5.778810,5.778810,3.251473,1720380
1980-08-19,5.778810,5.829060,5.678309,5.703434,3.209064,639794
1980-08-20,5.753685,5.904436,5.753685,5.891874,3.315090,856708
1980-08-21,5.891874,5.979812,5.891874,5.967249,3.357502,568153
1980-08-22,6.030063,6.306440,6.030063,6.180814,3.477663,3224842
1980-08-25,6.180814,6.180814,5.992375,6.030063,3.392842,667655
1980-08-26,6.030063,6.205939,6.004937,6.105438,3.435254,1062676
1980-08-27,6.105438,6.130564,6.017500,6.017500,3.385774,1232823
1980-08-28,5.992375,5.992375,5.778810,5.791373,3.258543,820887
1980-08-29,5.778810,5.778810,5.703434,5.728559,3.223202,1639784
1980-09-02,5.728559,5.728559,5.678309,5.715997,3.216134,998995
1980-09-03,5.715997,5.879311,5.703434,5.854186,3.293886,1241778
1980-09-04,5.891874,6.067750,5.891874,5.929561,3.336296,1380085
1980-09-05,5.942124,6.067750,5.942124,6.004937,3.378705,539298
1980-09-08,6.004937,6.017500,5.728559,5.728559,3.223202,497507
1980-09-09,5.728559,5.879311,5.628058,5.841623,3.286817,852727
1980-09-10,5.879311,6.017500,5.879311,5.979812,3.364570,1403966
1980-09-11,5.979812,6.017500,5.954687,5.979812,3.364570,488552
1980-09-12,5.979812,5.979812,5.829060,5.904436,3.322159,918398
1980-09-15,5.904436,6.004937,5.766247,5.979812,3.364570,427856
1980-09-16,6.017500,6.205939,6.017500,6.168251,3.470594,1411926
1980-09-17,6.231065,6.381816,6.231065,6.356691,3.576622,611934
1980-09-18,6.419504,6.607943,6.419504,6.469755,3.640238,1780081
1980-09-19,6.469755,6.746132,6.444629,6.746132,3.795743,1381080
1980-09-22,6.746132,7.035073,6.532568,6.959697,3.915904,1330334
1980-09-23,6.959697,6.997385,6.633069,6.708445,3.793712,927354
1980-09-24,6.708445,6.783820,6.607943,6.721007,3.800815,696510
1980-09-25,6.721007,6.783820,6.520005,6.582818,3.722667,984069
1980-09-26,6.494880,6.494880,6.256190,6.256190,3.537955,1387050
1980-09-29,6.218502,6.218502,6.105438,6.105438,3.452705,941284
1980-09-30,6.130564,6.381816,6.130564,6.381816,3.608999,1027850
1980-10-01,6.369254,6.369254,6.155689,6.306440,3.566371,944269
1980-10-02,6.306440,6.394379,6.306440,6.394379,3.616102,1029840
1980-10-03,6.406941,6.620506,6.406941,6.582818,3.722667,492532
1980-10-06,6.633069,6.909447,6.633069,6.909447,3.907380,639794
1980-10-07,6.909447,7.009948,6.846633,6.909447,3.907380,781086
1980-10-08,6.909447,6.959697,6.834071,6.896884,3.900277,685565
1980-10-09,6.896884,6.922009,6.746132,6.746132,3.815026,586064
1980-10-10,6.746132,6.771258,6.670757,6.695882,3.786608,466662
1980-10-13,6.695882,6.733570,6.607943,6.733570,3.807920,276614
1980-10-14,6.733570,6.871759,6.733570,6.746132,3.815026,811932
1980-10-15,6.746132,6.984822,6.721007,6.984822,3.950005,669645
1980-10-16,7.072761,7.236075,7.072761,7.072761,3.999737,1786051
1980-10-17,7.072761,7.110449,6.959697,6.984822,3.950005,895513
1980-10-20,6.947135,6.947135,6.834071,6.947135,3.928694,596014
1980-10-21,6.947135,7.072761,6.934572,6.984822,3.950005,1185062
1980-10-22,6.984822,7.160699,6.984822,7.135574,4.035261,855713
1980-10-23,7.135574,7.236075,6.947135,6.947135,3.928694,607954
1980-10-24,6.922009,6.922009,6.821508,6.859196,3.878965,596014
1980-10-27,6.859196,6.859196,6.783820,6.821508,3.857650,767156
1980-10-28,6.821508,6.821508,6.683319,6.708445,3.793712,1248743
1980-10-29,6.733570,6.808946,6.733570,6.771258,3.829233,645764
1980-10-30,6.658194,6.658194,6.231065,6.231065,3.523746,1211928
1980-10-31,6.293878,6.557693,6.293878,6.507442,3.680041,1410931
1980-11-03,6.545130,6.834071,6.545130,6.808946,3.850546,415916
1980-11-05,7.047636,7.638079,7.047636,7.135574,4.035261,3291508
1980-11-06,7.085323,7.085323,6.934572,6.972260,3.942904,956209
1980-11-07,6.972260,6.997385,6.909447,6.922009,3.914485,718401
1980-11-10,6.896884,6.896884,6.783820,6.896884,3.900277,504472
1980-11-11,6.922009,6.984822,6.922009,6.934572,3.921588,328355
1980-11-12,6.934572,7.261200,6.884321,7.236075,4.092094,1764161
1980-11-13,7.261200,7.462202,7.261200,7.462202,4.219971,1469637
1980-11-14,7.462202,7.663204,7.311451,7.537578,4.262598,1980079
1980-11-17,7.537578,7.738580,7.399389,7.738580,4.376266,765166
1980-11-18,7.813956,7.989833,7.813956,7.977270,4.511252,768151
1980-11-19,7.977270,8.115459,7.901894,7.989833,4.518356,830837
1980-11-20,7.989833,8.027521,7.864207,8.027521,4.539664,901483
1980-11-21,8.027521,8.090334,7.952145,7.952145,4.497040,1139292
1980-11-24,7.952145,8.027521,7.801393,8.027521,4.539664,591039
1980-11-25,8.027521,8.215960,8.027521,8.115459,4.589396,744271
1980-11-26,8.115459,8.442088,8.052646,8.391837,4.745691,619894
1980-11-28,8.341586,8.341586,8.190835,8.253648,4.667540,500492
1980-12-01,8.241085,8.241085,7.939582,7.939582,4.489938,680590
1980-12-02,7.939582,8.040083,7.713455,7.813956,4.418893,984069
1980-12-03,7.738580,7.738580,7.638079,7.663204,4.333640,667655
1980-12-04,7.663204,7.726018,7.575266,7.587829,4.291013,663675
1980-12-05,7.587829,7.612954,7.512453,7.537578,4.262598,743276
1980-12-08,7.449640,7.449640,7.185824,7.185824,4.063677,856708
1980-12-09,7.160699,7.160699,7.035073,7.160699,4.049468,1954209
1980-12-10,7.160699,7.248638,7.035073,7.035073,3.978421,684570
1980-12-11,7.035073,7.110449,6.884321,6.972260,3.942904,2010924
1980-12-12,7.022510,7.261200,7.022510,7.236075,4.092094,688550
1980-12-15,7.286326,7.411952,7.286326,7.311451,4.134719,631834
1980-12-16,7.311451,7.424514,7.085323,7.198387,4.070780,1269639
1980-12-17,7.085323,7.085323,6.934572,7.072761,3.999737,1326354
1980-12-18,7.072761,7.135574,7.035073,7.035073,3.978421,1247748
1980-12-19,7.022510,7.022510,6.871759,6.896884,3.900277,1650729
1980-12-22,6.896884,6.959697,6.834071,6.947135,3.951727,1248743
1980-12-23,6.934572,6.934572,6.834071,6.859196,3.901709,433826
1980-12-24,6.909447,6.972260,6.909447,6.959697,3.958873,252734
1980-12-26,7.035073,7.261200,7.035073,7.261200,4.130376,189053
1980-12-29,7.261200,7.261200,7.060198,7.060198,4.016041,161192
1980-12-30,7.060198,7.223512,7.060198,7.223512,4.108939,312435
1980-12-31,7.236075,7.336576,7.236075,7.336576,4.173253,355220
1981-01-02,7.336576,7.336576,7.236075,7.261200,4.130376,372135
1981-01-05,7.261200,7.311451,7.210950,7.236075,4.116087,566163
1981-01-06,7.236075,7.236075,7.022510,7.085323,4.030334,1016905
1981-01-07,6.984822,6.984822,6.871759,6.922009,3.937435,1897493
1981-01-08,6.922009,6.934572,6.846633,6.859196,3.901709,594024
1981-01-09,6.859196,6.934572,6.783820,6.783820,3.858830,806957
1981-01-12,6.783820,6.846633,6.607943,6.645631,3.780224,2358185
1981-01-13,6.595381,6.595381,6.507442,6.545130,3.723054,1060686
1981-01-14,6.545130,6.620506,6.532568,6.532568,3.715911,409946
1981-01-15,6.532568,6.557693,6.494880,6.557693,3.730201,272634
1981-01-16,6.557693,6.633069,6.557693,6.607943,3.758784,212933
1981-01-19,6.607943,6.633069,6.545130,6.545130,3.723054,492532
1981-01-20,6.545130,6.633069,6.532568,6.532568,3.715911,344275
1981-01-21,6.532568,6.557693,6.457192,6.520005,3.708763,496512
1981-01-22,6.520005,6.557693,6.494880,6.532568,3.715911,514423
1981-01-23,6.532568,6.670757,6.532568,6.645631,3.780224,362185
1981-01-26,6.645631,6.645631,6.532568,6.645631,3.780224,363180
1981-01-27,6.670757,6.746132,6.670757,6.733570,3.830246,271639
1981-01-28,6.783820,6.821508,6.783820,6.796383,3.865976,188058
1981-01-29,6.783820,6.783820,6.733570,6.746132,3.837393,262684
1981-01-30,6.733570,6.733570,6.482317,6.482317,3.687326,192038
1981-02-02,6.432067,6.432067,6.319003,6.331566,3.601574,496512
1981-02-03,6.331566,6.557693,6.331566,6.557693,3.730201,557208
1981-02-04,6.557693,6.633069,6.507442,6.595381,3.751639,571138
1981-02-05,6.595381,6.834071,6.595381,6.771258,3.851683,594024
1981-02-06,6.846633,6.972260,6.846633,6.934572,3.944581,805962
1981-02-09,6.934572,6.984822,6.884321,6.896884,3.923142,199003
1981-02-10,6.896884,6.934572,6.846633,6.896884,3.923142,191043
1981-02-11,6.859196,6.859196,6.796383,6.808946,3.873121,327360
1981-02-12,6.808946,6.834071,6.721007,6.783820,3.858830,411936
1981-02-13,6.758695,6.758695,6.683319,6.721007,3.823098,423876
1981-02-17,6.721007,6.771258,6.683319,6.683319,3.801661,583079
1981-02-18,6.658194,6.658194,6.532568,6.545130,3.723054,790042
1981-02-19,6.545130,6.557693,6.306440,6.306440,3.587282,1100486
1981-02-20,6.306440,6.306440,6.080313,6.105438,3.472945,1055710
1981-02-23,6.105438,6.155689,6.080313,6.155689,3.501533,978099
1981-02-24,6.155689,6.243627,6.155689,6.155689,3.501533,361190
1981-02-25,6.155689,6.168251,5.715997,6.042625,3.437218,2333309
1981-02-26,6.042625,6.155689,6.004937,6.118001,3.480092,1966149
1981-02-27,6.193377,6.331566,6.193377,6.319003,3.594428,926359
1981-03-02,6.319003,6.457192,6.319003,6.419504,3.651597,399001
1981-03-03,6.419504,6.444629,6.218502,6.218502,3.537261,317410
1981-03-04,6.218502,6.256190,6.105438,6.105438,3.472945,1020885
1981-03-05,6.105438,6.143126,6.030063,6.030063,3.430069,1553218
1981-03-06,6.030063,6.180814,6.004937,6.180814,3.515824,585069
1981-03-09,6.180814,6.381816,6.180814,6.319003,3.594428,374125
